Id,Income
1500000US360191004002,51719
1500000US360191004003,47083
1500000US360191004004,43542
1500000US360191004005,32279
1500000US360191004006,47841
1500000US360191006001,81750
1500000US360191006002,41750
1500000US360191006003,33872
1500000US360191006004,65495
1500000US360191006005,58125
1500000US360191007001,53015
1500000US360191007002,67708
1500000US360191007003,61146
1500000US360191008001,48542
1500000US360191008002,35156
1500000US360191008003,65441
1500000US360191008004,107143
1500000US360191008005,63370
1500000US360191009001,33373
1500000US360191009002,44333
1500000US360191009003,31048
1500000US360191009004,39017
1500000US360191009005,30110
1500000US360191010001,99625
1500000US360191010002,75000
1500000US360191010003,55227
1500000US360191010004,51774
1500000US360191010005,90536
1500000US360191011001,-
1500000US360191013001,24323
1500000US360191013002,30091
1500000US360191013003,16442
1500000US360191013004,20221
1500000US360191014001,40625
1500000US360191016001,46563
1500000US360191017001,47125
1500000US360191017002,42257
1500000US360191017003,68723
1500000US360191017004,55781
1500000US360191017005,85223
1500000US360191018001,42000
1500000US360191018002,55900
1500000US360191018003,37217
1500000US360191018004,70813
1500000US360191018005,54926
1500000US360191019001,75208
1500000US360191019002,70018
1500000US360191019003,62955
1500000US360191019004,64722
1500000US360191019005,66724
1500000US360191019006,-
1500000US360191020001,44744
1500000US360191020002,48333
1500000US360191020003,42670
1500000US360191021001,87692
1500000US360191021002,40172
1500000US360191022001,14091
1500000US360191022002,21875
1500000US360191022003,19231
1500000US360191022004,40227
1500000US360210001001,53355
1500000US360210001002,55729
1500000US360210002001,64762
1500000US360210002002,76974
1500000US360210003001,85042
1500000US360210003002,80708
1500000US360210003003,81523
1500000US360210003004,59342
1500000US360210003005,76086
1500000US360210004011,72500
1500000US360210004021,88207
1500000US360210004022,68500
1500000US360210004023,91136
1500000US360210005001,64358
1500000US360210006001,46855
1500000US360210006002,54662
1500000US360210006003,55650
1500000US360210007001,68704
1500000US360210007002,79464
1500000US360210007003,75045
1500000US360210007004,41500
1500000US360210007005,38750
1500000US360210008001,67500
1500000US360210008002,75000
1500000US360210009001,88750
1500000US360210009002,78281
1500000US360210010001,40250
1500000US360210010002,66731
1500000US360210010003,42788
1500000US360210010004,46338
1500000US360210010005,55707
1500000US360210010006,54904
1500000US360210011001,42708
1500000US360210011002,52721
1500000US360210011003,54153
1500000US360210011004,31167
1500000US360210012001,42846
1500000US360210012002,12821
1500000US360210012003,50600
1500000US360210012004,33507
1500000US360210013001,31083
1500000US360210013002,37043
1500000US360210013003,66875
1500000US360210013004,48295
1500000US360210013005,41184
1500000US360210014001,56207
1500000US360210014002,45208
1500000US360210014003,56518
1500000US360210015001,47212
1500000US360210015002,69375
1500000US360210016001,66125
1500000US360210016002,72188
1500000US360210016003,65337
1500000US360210017001,63125
1500000US360210017002,60714
1500000US360210018001,59583
1500000US360210018002,67031
1500000US360210019001,61406
1500000US360210019002,63750
1500000US360210020001,67500
1500000US360210020002,56493
1500000US360239701001,50673
1500000US360239701002,61000
1500000US360239701003,53056
1500000US360239701004,42159
1500000US360239702001,53229
1500000US360239702002,53421
1500000US360239702003,61176
1500000US360239702004,41364
1500000US360239702005,82438
1500000US360239703001,71920
1500000US360239703002,44211
1500000US360239703003,46908
1500000US360239703004,53393
1500000US360239704001,50125
1500000US360239704002,58971
1500000US360239704003,59435
1500000US360239705001,47917
1500000US360239705002,52917
1500000US360239705003,45707
1500000US360239705004,36217
1500000US360239706001,27882
1500000US360239706002,17042
1500000US360239706003,21935
1500000US360239706004,42356
1500000US360239707001,50500
1500000US360239707002,57125
1500000US360239707003,43854
1500000US360239707004,33056
1500000US360239707005,41384
1500000US360239708001,31875
1500000US360239709001,33529
1500000US360239709002,20870
1500000US360239709003,34879
1500000US360239709004,49219
1500000US360239710001,69167
1500000US360239710002,82946
1500000US360239710003,72031
1500000US360239710004,42768
1500000US360239710005,38219
1500000US360239711001,48875
1500000US360239711002,44643
1500000US360239711003,47917
1500000US360239711004,40714
1500000US360239712001,47200
1500000US360239712002,59917
1500000US360239712003,50096
1500000US360239712004,78906
1500000US360259701001,49107
1500000US360259701002,53056
1500000US360259701003,41750
1500000US360259701004,44750
1500000US360259702001,38750
1500000US360259702002,64000
1500000US360259702003,52917
1500000US360259702004,52250
1500000US360259703001,60179
1500000US360259703002,58162
1500000US360259703003,59375
1500000US360259704001,52792
1500000US360259704002,41250
1500000US360259704003,50357
1500000US360259704004,17379
1500000US360259704005,29980
1500000US360259704006,49107
1500000US360259704007,33571
1500000US360259705001,52778
1500000US360259705002,52717
1500000US360259705003,39677
1500000US360259705004,44150
1500000US360259706001,46651
1500000US360259706002,28125
1500000US360259706003,24589
1500000US360259706004,45947
1500000US360259706005,44107
1500000US360259706006,16610
1500000US360259707001,40054
1500000US360259707002,62875
1500000US360259707003,39412
1500000US360259707004,54625
1500000US360259708001,45455
1500000US360259708002,30982
1500000US360259708003,47500
1500000US360259708004,49107
1500000US360259709001,-
1500000US360259710001,49079
1500000US360259710002,44688
1500000US360259710003,46786
1500000US360259711001,40278
1500000US360259711002,54583
1500000US360259711003,44539
1500000US360259712001,48415
1500000US360259712002,46875
1500000US360259712003,41429
1500000US360259712004,60000
1500000US360259712005,35114
1500000US360259713001,43409
1500000US360259713002,60380
1500000US360259713003,35724
1500000US360259714001,44219
1500000US360259714002,46029
1500000US360259714003,38214
1500000US360259714004,42545
1500000US360270100001,68661
1500000US360270100002,41295
1500000US360270100003,63534
1500000US360270100004,77125
1500000US360270200031,88681
1500000US360270200032,62411
1500000US360270200033,95298
1500000US360270200034,98150
1500000US360270200041,45909
1500000US360270200042,114500
1500000US360270200043,170000
1500000US360270200051,81000
1500000US360270200052,117500
1500000US360270200053,86288
1500000US360270200054,100500
1500000US360270300001,89167
1500000US360270300002,92500
1500000US360270300003,93750
1500000US360270300004,92875
1500000US360270400011,35000
1500000US360270400012,82917
1500000US360270400013,54934
1500000US360270400014,49054
1500000US360270400031,71329
1500000US360270400032,79200
1500000US360270400033,81603
1500000US360270501021,76490
1500000US360270501022,81071
1500000US360270501031,61715
1500000US360270501032,91974
1500000US360270501033,166875
1500000US360270501034,133750
1500000US360270501035,105313
1500000US360270501041,109423
1500000US360270501042,147955
1500000US360270501043,116250
1500000US360270501044,145714
1500000US360270502031,86250
1500000US360270502032,83571
1500000US360270502033,61607
1500000US360270502034,99648
1500000US360270502041,117188
1500000US360270502042,61135
1500000US360270502051,101098
1500000US360270502052,146875
1500000US360270502053,99485
1500000US360270502054,58833
1500000US360270601001,123497
1500000US360270601002,69179
1500000US360270602011,85417
1500000US360270602012,36522
1500000US360270602013,63125
1500000US360270602021,52679
1500000US360270602022,71125
1500000US360270602023,75769
1500000US360270602024,93596
1500000US360270603011,97176
1500000US360270603012,85978
1500000US360270603013,118092
1500000US360270603014,84211
1500000US360270603021,99583
1500000US360270604001,51034
1500000US360270604002,61625
1500000US360270701011,51319
1500000US360270701012,67778
1500000US360270701013,84044
1500000US360270701021,73750
1500000US360270701022,75313
1500000US360270701023,78173
1500000US360270702011,75189
1500000US360270702012,73988
1500000US360270702013,51679
1500000US360270703011,89766
1500000US360270703012,87585
1500000US360270703013,96696
1500000US360270703014,41682
1500000US360270704011,72500
1500000US360270704012,-
1500000US360270704013,50000
1500000US360270801031,105000
1500000US360270801032,90161
1500000US360270801033,112500
1500000US360270801041,84063
1500000US360270801042,62451
1500000US360270801043,109432
1500000US360270802011,117632
1500000US360270802012,101250
1500000US360270802013,135530
1500000US360270802014,107014
1500000US360270802021,89583
1500000US360270802022,83315
1500000US360270802023,112237
1500000US360270900001,69444
1500000US360270900002,61083
1500000US360271000001,67632
1500000US360271000002,70625
1500000US360271000003,54091
1500000US360271100031,103000
1500000US360271100032,98125
1500000US360271100033,102188
1500000US360271100041,78611
1500000US360271100042,80489
1500000US360271100051,53958
1500000US360271100052,62500
1500000US360271200001,63869
1500000US360271200002,65769
1500000US360271300031,54922
1500000US360271300032,76477
1500000US360271300033,52361
1500000US360271300034,87568
1500000US360271300041,107422
1500000US360271300042,102566
1500000US360271300051,85167
1500000US360271300052,81214
1500000US360271401011,25909
1500000US360271401012,98148
1500000US360271401013,57321
1500000US360271401014,-
1500000US360271401015,73580
1500000US360271402001,82143
1500000US360271402002,56662
1500000US360271402003,69052
1500000US360271402004,49792
1500000US360271402005,53345
1500000US360271403001,112946
1500000US360271403002,67581
1500000US360271403003,59261
1500000US360271403004,93482
1500000US360271403005,40605
1500000US360271403006,39698
1500000US360271404001,113125
1500000US360271404002,128750
1500000US360271404003,97007
1500000US360271405001,46000
1500000US360271405002,93600
1500000US360271405003,64440
1500000US360271406021,78777
1500000US360271406022,74145
1500000US360271407001,82905
1500000US360271407002,51094
1500000US360271407003,80096
1500000US360271407004,118958
1500000US360271407005,113056
1500000US360271408011,32468
1500000US360271408012,71786
1500000US360271408013,97386
1500000US360271500031,49464
1500000US360271500032,58807
1500000US360271500033,-
1500000US360271500041,98875
1500000US360271500042,94531
1500000US360271500051,65469
1500000US360271500052,83938
1500000US360271500061,55417
1500000US360271500062,49417
1500000US360271600031,66500
1500000US360271600032,56375
1500000US360271600033,72279
1500000US360271600041,69762
1500000US360271600042,75387
1500000US360271600051,66645
1500000US360271600052,43438
1500000US360271600053,80350
1500000US360271700001,64125
1500000US360271700002,81771
1500000US360271700003,51419
1500000US360271700004,56000
1500000US360271800011,76889
1500000US360271800012,98438
1500000US360271800013,112778
1500000US360271800014,75875
1500000US360271901011,83269
1500000US360271901012,83375
1500000US360271901013,81806
1500000US360271901021,72292
1500000US360271901022,74438
1500000US360271902031,83182
1500000US360271902032,93333
1500000US360271902041,87688
1500000US360271902042,105987
1500000US360271902043,88984
1500000US360271902044,107563
1500000US360271903011,84259
1500000US360271903012,105208
1500000US360271903013,68103
1500000US360271904011,93438
1500000US360271904012,64417
1500000US360271904021,68571
1500000US360271904022,87917
1500000US360272000011,80714
1500000US360272000012,78750
1500000US360272000013,70222
1500000US360272000021,57450
1500000US360272101011,66050
1500000US360272101012,26934
1500000US360272101013,58144
1500000US360272101014,51143
1500000US360272101015,35771
1500000US360272102011,72768
1500000US360272102012,47917
1500000US360272102013,18668
1500000US360272102014,82672
1500000US360272102015,78438
1500000US360272103011,57639
1500000US360272103012,116051
1500000US360272103013,53841
1500000US360272103014,88929
1500000US360272201001,51125
1500000US360272201002,20526
1500000US360272201003,52500
1500000US360272201004,14891
1500000US360272202011,19009
1500000US360272202012,26542
1500000US360272202013,31974
1500000US360272202014,39688
1500000US360272203001,26250
1500000US360272203002,26058
1500000US360272203003,35598
1500000US360272203004,35750
1500000US360272207001,66667
1500000US360272207002,34717
1500000US360272207003,20431
1500000US360272208011,61563
1500000US360272208012,19265
1500000US360272208013,93333
1500000US360272208014,34037
1500000US360272208015,40962
1500000US360272209011,62750
1500000US360272209012,40694
1500000US360272209013,43988
1500000US360272209014,59583
1500000US360272210011,81545
1500000US360272210012,72750
1500000US360272210013,83710
1500000US360272210014,104028
1500000US360272211001,40195
1500000US360272211002,29279
1500000US360272211003,42697
1500000US360273000001,44114
1500000US360273000002,42413
1500000US360273000003,48077
1500000US360273000004,71679
1500000US360274100001,70694
1500000US360274100002,89375
1500000US360274100003,27024
1500000US360276100001,-
1500000US360276400011,-
1500000US360276400021,22188
1500000US360290001101,41976
1500000US360290001102,-
1500000US360290001103,17000
1500000US360290001104,38295
1500000US360290002001,38199
1500000US360290002002,31298
1500000US360290002003,30000
1500000US360290002004,28091
1500000US360290005001,23516
1500000US360290005002,36591
1500000US360290006001,49138
1500000US360290006002,52083
1500000US360290006003,57917
1500000US360290006004,23603
1500000US360290007001,100917
1500000US360290007002,34833
1500000US360290007003,65363
1500000US360290007004,48209
1500000US360290007005,88571
1500000US360290008001,53616
1500000US360290008002,44750
1500000US360290008003,47258
1500000US360290008004,49063
1500000US360290009001,33500
1500000US360290009002,46923
1500000US360290009003,44554
1500000US360290010001,36250
1500000US360290010002,31798
1500000US360290010003,49803
1500000US360290010004,39231
1500000US360290010005,35078
1500000US360290011001,31413
1500000US360290011002,45729
1500000US360290011003,22689
1500000US360290014021,25327
1500000US360290014022,12304
1500000US360290014023,23226
1500000US360290014024,37639
1500000US360290015001,35208
1500000US360290015002,22228
1500000US360290016001,13534
1500000US360290016002,16481
1500000US360290016003,6656
1500000US360290016004,14444
1500000US360290017001,19833
1500000US360290017002,33478
1500000US360290019001,40238
1500000US360290019002,38348
1500000US360290019003,44605
1500000US360290023001,23523
1500000US360290023002,23500
1500000US360290023003,28456
1500000US360290023004,22135
1500000US360290024001,19904
1500000US360290024002,3220
1500000US360290024003,36275
1500000US360290024004,32961
1500000US360290024005,35240
1500000US360290024006,30667
1500000US360290025021,19044
1500000US360290025022,35948
1500000US360290027021,27625
1500000US360290027022,17292
1500000US360290027023,13988
1500000US360290027024,12138
1500000US360290028001,22500
1500000US360290028002,26667
1500000US360290028003,29750
1500000US360290028004,20302
1500000US360290029001,11707
1500000US360290029002,31063
1500000US360290029003,17196
1500000US360290029004,25313
1500000US360290030001,14177
1500000US360290030002,14731
1500000US360290030003,24563
1500000US360290031001,15542
1500000US360290031002,24323
1500000US360290031003,21648
1500000US360290031004,9896
1500000US360290033011,43451
1500000US360290033012,35750
1500000US360290033013,25507
1500000US360290033014,25568
1500000US360290033021,36471
1500000US360290033022,19911
1500000US360290033023,24125
1500000US360290033024,15208
1500000US360290034001,27077
1500000US360290034002,53250
1500000US360290034003,41979
1500000US360290034004,20521
1500000US360290034005,22273
1500000US360290035001,14205
1500000US360290035002,23675
1500000US360290035003,12112
1500000US360290035004,11889
1500000US360290036001,16552
1500000US360290036002,29886
1500000US360290036003,12036
1500000US360290036004,33438
1500000US360290037001,14063
1500000US360290037002,27566
1500000US360290037003,8830
1500000US360290037004,28977
1500000US360290037005,14464
1500000US360290038001,28773
1500000US360290038002,16098
1500000US360290038003,25866
1500000US360290039011,27602
1500000US360290040011,22010
1500000US360290040012,21797
1500000US360290040013,11717
1500000US360290040014,30524
1500000US360290040015,40750
1500000US360290041001,28966
1500000US360290041002,35284
1500000US360290041003,29833
1500000US360290041004,30046
1500000US360290042001,36667
1500000US360290042002,36790
1500000US360290042003,28352
1500000US360290042004,12850
1500000US360290042005,19700
1500000US360290043001,37870
1500000US360290043002,38714
1500000US360290043003,28784
1500000US360290043004,52024
1500000US360290043005,28514
1500000US360290043006,17738
1500000US360290043007,63409
1500000US360290044011,30106
1500000US360290044012,31974
1500000US360290044013,29514
1500000US360290044014,24130
1500000US360290044021,11740
1500000US360290044022,23015
1500000US360290045001,58141
1500000US360290045002,33021
1500000US360290045003,69063
1500000US360290045004,113750
1500000US360290045005,66750
1500000US360290045006,58304
1500000US360290046011,43659
1500000US360290046012,49659
1500000US360290046013,57250
1500000US360290046014,35100
1500000US360290046021,-
1500000US360290047001,50078
1500000US360290047002,33891
1500000US360290047003,31823
1500000US360290047004,28750
1500000US360290047005,19675
1500000US360290048001,83311
1500000US360290048002,55956
1500000US360290048003,56836
1500000US360290049001,40033
1500000US360290049002,49615
1500000US360290049003,60061
1500000US360290049004,37545
1500000US360290049005,53125
1500000US360290050001,41413
1500000US360290050002,29091
1500000US360290050003,26848
1500000US360290051001,39471
1500000US360290051002,23995
1500000US360290051003,45682
1500000US360290051004,51050
1500000US360290052011,57014
1500000US360290052012,54091
1500000US360290052013,22898
1500000US360290052014,28940
1500000US360290052021,34635
1500000US360290052022,33400
1500000US360290053001,68750
1500000US360290053002,11552
1500000US360290054001,47974
1500000US360290054002,33092
1500000US360290054003,79125
1500000US360290054004,78667
1500000US360290055001,32656
1500000US360290055002,19875
1500000US360290055003,22604
1500000US360290055004,9466
1500000US360290056001,14226
1500000US360290056002,53050
1500000US360290056003,36842
1500000US360290056004,20851
1500000US360290056005,33703
1500000US360290057001,16506
1500000US360290057002,40688
1500000US360290057003,40278
1500000US360290058011,40625
1500000US360290058012,39881
1500000US360290058013,29926
1500000US360290058021,28067
1500000US360290058022,27899
1500000US360290058023,16310
1500000US360290058024,24135
1500000US360290059001,31389
1500000US360290059002,12865
1500000US360290059003,22188
1500000US360290059004,21771
1500000US360290059005,15557
1500000US360290061001,40474
1500000US360290061002,27045
1500000US360290061003,38679
1500000US360290061004,17813
1500000US360290061005,18221
1500000US360290062011,-
1500000US360290063011,51722
1500000US360290063012,66690
1500000US360290063013,54805
1500000US360290063014,54093
1500000US360290063015,32031
1500000US360290063021,75096
1500000US360290063022,74167
1500000US360290063023,54063
1500000US360290065011,75699
1500000US360290065012,47375
1500000US360290065013,42012
1500000US360290065014,27781
1500000US360290066011,18750
1500000US360290066012,41215
1500000US360290066013,30027
1500000US360290066021,43500
1500000US360290066022,62813
1500000US360290066023,13904
1500000US360290067011,34562
1500000US360290067012,46399
1500000US360290067013,33792
1500000US360290067021,23406
1500000US360290067022,34353
1500000US360290067023,50909
1500000US360290068001,23443
1500000US360290068002,50265
1500000US360290068003,29265
1500000US360290068004,53348
1500000US360290069011,40038
1500000US360290069012,18387
1500000US360290069013,16429
1500000US360290069014,25539
1500000US360290069021,23523
1500000US360290069022,36623
1500000US360290069023,9952
1500000US360290069024,13469
1500000US360290070001,14292
1500000US360290070002,20784
1500000US360290070003,37188
1500000US360290071011,26553
1500000US360290071012,11154
1500000US360290071013,25000
1500000US360290071014,9178
1500000US360290071021,9631
1500000US360290071022,18676
1500000US360290071023,29659
1500000US360290072021,43015
1500000US360290073021,80688
1500000US360290073022,34861
1500000US360290073023,98984
1500000US360290073024,82130
1500000US360290073025,86250
1500000US360290073026,56875
1500000US360290073031,96250
1500000US360290073032,66422
1500000US360290073033,40109
1500000US360290073034,96635
1500000US360290073041,95179
1500000US360290073042,95583
1500000US360290076001,49167
1500000US360290076002,54556
1500000US360290076003,59750
1500000US360290077001,31653
1500000US360290077002,52750
1500000US360290077003,39318
1500000US360290077004,37578
1500000US360290077005,41755
1500000US360290078001,64811
1500000US360290078002,23811
1500000US360290078003,53646
1500000US360290078004,64881
1500000US360290079011,85938
1500000US360290079012,55455
1500000US360290079013,64844
1500000US360290079021,53545
1500000US360290079022,43558
1500000US360290079023,49107
1500000US360290079024,58558
1500000US360290079025,73750
1500000US360290079026,67667
1500000US360290079031,60192
1500000US360290079032,54537
1500000US360290079033,65259
1500000US360290079041,56354
1500000US360290079042,74750
1500000US360290079043,44805
1500000US360290079051,55598
1500000US360290079052,58314
1500000US360290079053,64688
1500000US360290080011,43705
1500000US360290080012,75081
1500000US360290080013,55893
1500000US360290080014,60000
1500000US360290080015,57292
1500000US360290080016,57917
1500000US360290080021,42500
1500000US360290080022,47661
1500000US360290080023,58796
1500000US360290080024,51845
1500000US360290080025,63828
1500000US360290080026,92202
1500000US360290080031,49595
1500000US360290080032,32120
1500000US360290080033,38750
1500000US360290080034,53736
1500000US360290080035,64444
1500000US360290081011,51641
1500000US360290081012,46833
1500000US360290081013,60833
1500000US360290081014,65662
1500000US360290081015,42667
1500000US360290081021,67500
1500000US360290081022,53387
1500000US360290081023,140288
1500000US360290081024,76071
1500000US360290081025,52083
1500000US360290082011,41429
1500000US360290082012,51111
1500000US360290082013,58472
1500000US360290082021,56875
1500000US360290082022,42778
1500000US360290082023,58250
1500000US360290082024,53341
1500000US360290082025,26739
1500000US360290083001,24306
1500000US360290083002,18028
1500000US360290083003,30536
1500000US360290084001,62500
1500000US360290084002,44881
1500000US360290084003,33711
1500000US360290085001,42750
1500000US360290085002,51977
1500000US360290086001,83702
1500000US360290086002,65645
1500000US360290086003,43672
1500000US360290086004,64191
1500000US360290086005,25047
1500000US360290086006,70288
1500000US360290087001,46927
1500000US360290087002,47583
1500000US360290087003,57109
1500000US360290087004,47688
1500000US360290087005,53358
1500000US360290088001,50320
1500000US360290088002,46563
1500000US360290088003,43977
1500000US360290089001,60787
1500000US360290089002,81750
1500000US360290089003,63459
1500000US360290089004,65227
1500000US360290089005,80329
1500000US360290090041,64154
1500000US360290090042,92500
1500000US360290090061,82045
1500000US360290090062,60458
1500000US360290090063,82287
1500000US360290090064,85347
1500000US360290090065,89609
1500000US360290090071,157159
1500000US360290090072,135417
1500000US360290090073,108750
1500000US360290090074,176083
1500000US360290090081,46583
1500000US360290090082,55714
1500000US360290090083,82895
1500000US360290090091,94406
1500000US360290090092,75653
1500000US360290090101,110096
1500000US360290090102,75833
1500000US360290091041,90774
1500000US360290091042,104583
1500000US360290091043,71563
1500000US360290091061,65875
1500000US360290091062,71705
1500000US360290091071,58588
1500000US360290091072,71731
1500000US360290091073,39494
1500000US360290091074,55556
1500000US360290091091,58487
1500000US360290091092,65847
1500000US360290091101,-
1500000US360290091121,25532
1500000US360290091131,105391
1500000US360290091132,87636
1500000US360290091133,105357
1500000US360290091141,111850
1500000US360290091142,47763
1500000US360290091143,88333
1500000US360290091151,29000
1500000US360290091152,36094
1500000US360290091161,82167
1500000US360290091162,69333
1500000US360290091163,26693
1500000US360290091164,45083
1500000US360290092001,54922
1500000US360290092002,59714
1500000US360290092003,27875
1500000US360290092004,26450
1500000US360290093011,43111
1500000US360290093012,52589
1500000US360290093013,32321
1500000US360290093014,69808
1500000US360290093015,19037
1500000US360290093021,52000
1500000US360290093022,56250
1500000US360290093023,44167
1500000US360290094011,45121
1500000US360290094012,107723
1500000US360290094013,56058
1500000US360290094014,57013
1500000US360290094015,82198
1500000US360290094021,70714
1500000US360290094022,64750
1500000US360290094023,98487
1500000US360290094024,90114
1500000US360290095011,133167
1500000US360290095012,98620
1500000US360290095013,76974
1500000US360290095014,127813
1500000US360290095021,67813
1500000US360290095022,65104
1500000US360290095023,62440
1500000US360290095024,99886
1500000US360290095025,58056
1500000US360290096001,68630
1500000US360290096002,46512
1500000US360290096003,46523
1500000US360290097011,44764
1500000US360290097012,60547
1500000US360290097021,50781
1500000US360290097022,62384
1500000US360290097023,41180
1500000US360290097024,41250
1500000US360290098001,46131
1500000US360290098002,49412
1500000US360290099001,45446
1500000US360290099002,32759
1500000US360290099003,50114
1500000US360290100011,51633
1500000US360290100012,52955
1500000US360290100021,46935
1500000US360290100022,37386
1500000US360290100023,37837
1500000US360290100031,47299
1500000US360290100032,58058
1500000US360290100033,31832
1500000US360290101011,53816
1500000US360290101012,60306
1500000US360290101013,61964
1500000US360290101014,56250
1500000US360290101021,40563
1500000US360290101022,30795
1500000US360290101023,29556
1500000US360290101031,47695
1500000US360290101032,65500
1500000US360290101033,39016
1500000US360290102011,61667
1500000US360290102012,67466
1500000US360290102013,73293
1500000US360290102021,45521
1500000US360290102022,78686
1500000US360290102023,60746
1500000US360290103001,28750
1500000US360290103002,59271
1500000US360290104001,35670
1500000US360290104002,34358
1500000US360290105001,44632
1500000US360290105002,43424
1500000US360290105003,36932
1500000US360290106001,40185
1500000US360290106002,50500
1500000US360290107001,59125
1500000US360290107002,33889
1500000US360290107003,55854
1500000US360290108031,48000
1500000US360290108032,45833
1500000US360290108041,51136
1500000US360290108042,53113
1500000US360290108051,61310
1500000US360290108052,52647
1500000US360290108053,50794
1500000US360290108071,50323
1500000US360290108072,61154
1500000US360290108073,51291
1500000US360290108074,43125
1500000US360290108081,57109
1500000US360290108082,62500
1500000US360290108083,44500
1500000US360290108084,69792
1500000US360290108091,65917
1500000US360290108092,72470
1500000US360290109011,56573
1500000US360290109012,50809
1500000US360290109013,41250
1500000US360290109021,35417
1500000US360290109022,29618
1500000US360290109023,47708
1500000US360290109024,25337
1500000US360290110001,64737
1500000US360290110002,43750
1500000US360290110003,25556
1500000US360290111001,48750
1500000US360290111002,46750
1500000US360290112001,46040
1500000US360290112002,78994
1500000US360290112003,57083
1500000US360290112004,82356
1500000US360290113001,51055
1500000US360290113002,77757
1500000US360290113003,55583
1500000US360290114001,50375
1500000US360290114002,42292
1500000US360290115001,46250
1500000US360290115002,39806
1500000US360290116001,43281
1500000US360290116002,58269
1500000US360290117001,51838
1500000US360290117002,62969
1500000US360290117003,43542
1500000US360290118001,44050
1500000US360290118002,51875
1500000US360290118003,44167
1500000US360290120011,59821
1500000US360290120012,54914
1500000US360290120013,76313
1500000US360290120021,57500
1500000US360290120022,72237
1500000US360290120031,70025
1500000US360290120032,67807
1500000US360290123001,21615
1500000US360290123002,40156
1500000US360290123003,26442
1500000US360290123004,53224
1500000US360290124001,43831
1500000US360290124002,24818
1500000US360290125011,30400
1500000US360290125012,65089
1500000US360290125013,43560
1500000US360290125014,70521
1500000US360290125015,52560
1500000US360290125021,55926
1500000US360290125022,39000
1500000US360290128001,43036
1500000US360290128002,36250
1500000US360290128003,56591
1500000US360290129011,58668
1500000US360290129012,44750
1500000US360290129013,60694
1500000US360290129014,57708
1500000US360290129015,44441
1500000US360290129021,75531
1500000US360290129022,42292
1500000US360290130011,46607
1500000US360290130012,41369
1500000US360290130013,58125
1500000US360290130014,43571
1500000US360290130021,53088
1500000US360290130022,79113
1500000US360290130023,35192
1500000US360290131011,96103
1500000US360290131012,45298
1500000US360290131013,41106
1500000US360290131014,41111
1500000US360290131015,93462
1500000US360290131021,91815
1500000US360290131022,92656
1500000US360290131023,63505
1500000US360290131024,102434
1500000US360290131025,82946
1500000US360290132011,50912
1500000US360290132012,69094
1500000US360290132013,50951
1500000US360290132021,72279
1500000US360290132022,101587
1500000US360290133001,69000
1500000US360290133002,30039
1500000US360290133003,51364
1500000US360290133004,75893
1500000US360290134001,94167
1500000US360290134002,57441
1500000US360290134003,45000
1500000US360290134004,75573
1500000US360290134005,78824
1500000US360290135011,70161
1500000US360290135012,59848
1500000US360290135013,60100
1500000US360290135021,126326
1500000US360290135022,156724
1500000US360290135023,146491
1500000US360290135024,84936
1500000US360290136001,72639
1500000US360290136002,83750
1500000US360290136003,77786
1500000US360290137011,75938
1500000US360290137012,54643
1500000US360290137013,48125
1500000US360290137014,74509
1500000US360290137021,110875
1500000US360290137022,61434
1500000US360290138001,72143
1500000US360290138002,77596
1500000US360290138003,69705
1500000US360290138004,75089
1500000US360290138005,95729
1500000US360290139001,66786
1500000US360290140001,70962
1500000US360290140002,63426
1500000US360290141011,70804
1500000US360290141012,83611
1500000US360290141013,70491
1500000US360290141021,68594
1500000US360290141022,77883
1500000US360290142041,55882
1500000US360290142042,54847
1500000US360290142061,130747
1500000US360290142062,121630
1500000US360290142063,80078
1500000US360290142071,64167
1500000US360290142072,89722
1500000US360290142073,61012
1500000US360290142081,63958
1500000US360290142082,101042
1500000US360290142083,113278
1500000US360290142091,53971
1500000US360290142092,93288
1500000US360290142093,96250
1500000US360290143001,68594
1500000US360290143002,53068
1500000US360290143003,55556
1500000US360290143004,58200
1500000US360290143005,75400
1500000US360290144001,30081
1500000US360290144002,76413
1500000US360290144003,48942
1500000US360290144004,46344
1500000US360290145011,57731
1500000US360290145012,55610
1500000US360290145021,27778
1500000US360290145022,37218
1500000US360290146011,46389
1500000US360290146012,84719
1500000US360290146013,110208
1500000US360290146014,46875
1500000US360290146031,91744
1500000US360290146032,106618
1500000US360290146033,98125
1500000US360290146041,118537
1500000US360290146042,91250
1500000US360290146043,131719
1500000US360290146044,71667
1500000US360290147011,63846
1500000US360290147012,128864
1500000US360290147013,81477
1500000US360290147021,50000
1500000US360290147022,68384
1500000US360290147023,126333
1500000US360290147024,48882
1500000US360290147025,101875
1500000US360290148011,60114
1500000US360290148012,40000
1500000US360290148031,55682
1500000US360290148032,66250
1500000US360290148033,64531
1500000US360290148034,48529
1500000US360290149011,53191
1500000US360290149012,46346
1500000US360290149031,59643
1500000US360290149032,76750
1500000US360290149033,60791
1500000US360290149034,49286
1500000US360290149041,-
1500000US360290150011,63550
1500000US360290150012,90263
1500000US360290150013,58456
1500000US360290150021,60431
1500000US360290150022,61477
1500000US360290150031,57234
1500000US360290150032,61154
1500000US360290151011,72639
1500000US360290151012,100667
1500000US360290151013,106731
1500000US360290151021,63250
1500000US360290151022,51591
1500000US360290152011,108446
1500000US360290152012,83750
1500000US360290152021,68358
